308	30/10/2011 02:00	0000000136	0000000000	0000000008	0000000000	0000000000	0000000000	00000000	
309	30/10/2011 02:15	0000000140	0000000000	0000000008	0000000000	0000000000	0000000004	00000000	
3010	30/10/2011 02:30	0000000144	0000000000	0000000012	0000000000	0000000000	0000000000	00000000	
3011	30/10/2011 02:45	0000000160	0000000000	0000000012	0000000000	0000000000	0000000004	00000000	
