040	04/04/2014 00:00	0000000798	0000000000	0000000357	0000000000	0000000000	0000000000	00000000	
044	04/04/2014 01:00	0000000796	0000000000	0000000348	0000000000	0000000000	0000000000	00000000	
048	04/04/2014 02:00	0000000799	0000000000	0000000369	0000000000	0000000000	0000000000	00000000	
0412	04/04/2014 03:00	0000000802	0000000000	0000000368	0000000000	0000000000	0000000000	00000000	
0416	04/04/2014 04:00	0000000783	0000000000	0000000370	0000000000	0000000000	0000000000	00000000	
0420	04/04/2014 05:00	0000000754	0000000000	0000000369	0000000000	0000000000	0000000000	00000000	
0424	04/04/2014 06:00	0000000760	0000000000	0000000377	0000000000	0000000000	0000000000	00000000	
0428	04/04/2014 07:00	0000001030	0000000000	0000000387	0000000000	0000000000	0000000000	00000000	
0432	04/04/2014 08:00	0000001246	0000000000	0000000425	0000000000	0000000000	0000000000	00000000	
0436	04/04/2014 09:00	0000000918	0000000000	0000000380	0000000000	0000000000	0000000000	00000000	
0440	04/04/2014 10:00	0000000687	0000000000	0000000098	0000000000	0000000000	0000000000	00000000	
0444	04/04/2014 11:00	0000000675	0000000000	0000000067	0000000000	0000000000	0000000000	00000000	
0448	04/04/2014 12:00	0000000710	0000000000	0000000155	0000000000	0000000000	0000000000	00000000	
0452	04/04/2014 13:00	0000000749	0000000000	0000000262	0000000000	0000000000	0000000000	00000000	
0456	04/04/2014 14:00	0000000828	0000000000	0000000444	0000000000	0000000000	0000000000	00000000	
0460	04/04/2014 15:00	0000000824	0000000000	0000000429	0000000000	0000000000	0000000000	00000000	
0464	04/04/2014 16:00	0000000749	0000000000	0000000221	0000000000	0000000000	0000000000	00000000	
0468	04/04/2014 17:00	0000000690	0000000000	0000000067	0000000000	0000000000	0000000000	00000000	
0472	04/04/2014 18:00	0000000649	0000000000	0000000065	0000000000	0000000000	0000000001	00000000	
0476	04/04/2014 19:00	0000000676	0000000000	0000000109	0000000000	0000000000	0000000000	00000000	
0480	04/04/2014 20:00	0000000684	0000000000	0000000110	0000000000	0000000000	0000000000	00000000	
0484	04/04/2014 21:00	0000000697	0000000000	0000000132	0000000000	0000000000	0000000000	00000000	
0488	04/04/2014 22:00	0000000692	0000000000	0000000156	0000000000	0000000000	0000000000	00000000	
0492	04/04/2014 23:00	0000000671	0000000000	0000000149	0000000000	0000000000	0000000000	00000000	
