220	22/11/2013 00:00	0000000028	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
221	22/11/2013 00:15	0000000024	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
222	22/11/2013 00:30	0000000020	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
223	22/11/2013 00:45	0000000028	0000000000	0000000032	0000000000	0000000000	0000000000	00000000	
224	22/11/2013 01:00	0000000020	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
225	22/11/2013 01:15	0000000024	0000000000	0000000032	0000000000	0000000000	0000000000	00000000	
226	22/11/2013 01:30	0000000024	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
227	22/11/2013 01:45	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
228	22/11/2013 02:00	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
229	22/11/2013 02:15	0000000020	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
2210	22/11/2013 02:30	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2211	22/11/2013 02:45	0000000020	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
2212	22/11/2013 03:00	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2213	22/11/2013 03:15	0000000020	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
2214	22/11/2013 03:30	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000100	
2215	22/11/2013 03:45	0000000020	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
2216	22/11/2013 04:00	0000000020	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
2217	22/11/2013 04:15	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2218	22/11/2013 04:30	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2219	22/11/2013 04:45	0000000020	0000000000	0000000020	0000000000	0000000000	0000000000	00000000	
2220	22/11/2013 05:00	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2221	22/11/2013 05:15	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2222	22/11/2013 05:30	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2223	22/11/2013 05:45	0000000016	0000000000	0000000020	0000000000	0000000000	0000000000	00000000	
2224	22/11/2013 06:00	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2225	22/11/2013 06:15	0000000020	0000000000	0000000020	0000000000	0000000000	0000000000	00000000	
2226	22/11/2013 06:30	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2227	22/11/2013 06:45	0000000020	0000000000	0000000020	0000000000	0000000000	0000000000	00000000	
2228	22/11/2013 07:00	0000000016	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2229	22/11/2013 07:15	0000000024	0000000000	0000000020	0000000000	0000000000	0000000000	00000000	
2230	22/11/2013 07:30	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2231	22/11/2013 07:45	0000000020	0000000000	0000000024	0000000000	0000000000	0000000000	00000000	
2232	22/11/2013 08:00	0000000024	0000000000	0000000028	0000000000	0000000000	0000000000	00000000	
2233	22/11/2013 08:15	0000000028	0000000000	0000000032	0000000000	0000000000	0000000000	00000000	
