190	19/11/2012 00:00	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
191	19/11/2012 00:15	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
192	19/11/2012 00:30	0000000012	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
193	19/11/2012 00:45	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
194	19/11/2012 01:00	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
195	19/11/2012 01:15	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
196	19/11/2012 01:30	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
197	19/11/2012 01:45	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
198	19/11/2012 02:00	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
199	19/11/2012 02:15	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1910	19/11/2012 02:30	0000000012	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1911	19/11/2012 02:45	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1912	19/11/2012 03:00	0000000004	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1913	19/11/2012 03:15	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
1914	19/11/2012 03:30	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1915	19/11/2012 03:45	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
1916	19/11/2012 04:00	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1917	19/11/2012 04:15	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1918	19/11/2012 04:30	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
1919	19/11/2012 04:45	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1920	19/11/2012 05:00	0000000020	0000000000	0000000000	0000000000	0000000000	0000000012	00000000	
1921	19/11/2012 05:15	0000000016	0000000000	0000000000	0000000000	0000000000	0000000016	00000000	
1922	19/11/2012 05:30	0000000012	0000000000	0000000000	0000000000	0000000000	0000000016	00000000	
1923	19/11/2012 05:45	0000000016	0000000000	0000000000	0000000000	0000000000	0000000016	00000000	
1924	19/11/2012 06:00	0000000016	0000000000	0000000004	0000000000	0000000000	0000000012	00000000	
1925	19/11/2012 06:15	0000000012	0000000000	0000000000	0000000000	0000000000	0000000008	00000000	
1926	19/11/2012 06:30	0000000012	0000000000	0000000004	0000000000	0000000000	0000000008	00000000	
1927	19/11/2012 06:45	0000000012	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1928	19/11/2012 07:00	0000000012	0000000000	0000000000	0000000000	0000000000	0000000016	00000000	
1929	19/11/2012 07:15	0000000012	0000000000	0000000004	0000000000	0000000000	0000000004	00000000	
1930	19/11/2012 07:30	0000000016	0000000000	0000000000	0000000000	0000000000	0000000016	00000000	
1931	19/11/2012 07:45	0000000012	0000000000	0000000004	0000000000	0000000000	0000000008	00000000	
1932	19/11/2012 08:00	0000000012	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
1933	19/11/2012 08:15	0000000016	0000000000	0000000000	0000000000	0000000000	0000000016	00000000	
1934	19/11/2012 08:30	0000000016	0000000000	0000000000	0000000000	0000000000	0000000016	00000000	
1935	19/11/2012 08:45	0000000020	0000000000	0000000000	0000000000	0000000000	0000000012	00000000	
1936	19/11/2012 09:00	0000000020	0000000000	0000000000	0000000000	0000000000	0000000020	00000000	
1937	19/11/2012 09:15	0000000048	0000000000	0000000000	0000000000	0000000000	0000000028	00000000	
1938	19/11/2012 09:30	0000000052	0000000000	0000000000	0000000000	0000000000	0000000028	00000000	
1939	19/11/2012 09:45	0000000060	0000000000	0000000000	0000000000	0000000000	0000000024	00000000	
1940	19/11/2012 10:00	0000000052	0000000000	0000000000	0000000000	0000000000	0000000028	00000000	
1941	19/11/2012 10:15	0000000032	0000000000	0000000004	0000000000	0000000000	0000000020	00000000	
1942	19/11/2012 10:30	0000000044	0000000000	0000000000	0000000000	0000000000	0000000024	00000000	
1943	19/11/2012 10:45	0000000040	0000000000	0000000000	0000000000	0000000000	0000000016	00000000	
1944	19/11/2012 11:00	0000000040	0000000000	0000000000	0000000000	0000000000	0000000016	00000000	
1945	19/11/2012 11:15	0000000028	0000000000	0000000000	0000000000	0000000000	0000000012	00000000	
1946	19/11/2012 11:30	0000000064	0000000000	0000000000	0000000000	0000000000	0000000024	00000000	
1947	19/11/2012 11:45	0000000076	0000000000	0000000000	0000000000	0000000000	0000000032	00000000	
1948	19/11/2012 12:00	0000000080	0000000000	0000000000	0000000000	0000000000	0000000036	00000000	
1949	19/11/2012 12:15	0000000080	0000000000	0000000000	0000000000	0000000000	0000000032	00000000	
1950	19/11/2012 12:30	0000000108	0000000000	0000000000	0000000000	0000000000	0000000048	00000000	
1951	19/11/2012 12:45	0000000128	0000000000	0000000000	0000000000	0000000000	0000000048	00000000	
1952	19/11/2012 13:00	0000000120	0000000000	0000000000	0000000000	0000000000	0000000060	00000000	
