090	09/11/2012 00:00	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
091	09/11/2012 00:15	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
092	09/11/2012 00:30	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
093	09/11/2012 00:45	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
094	09/11/2012 01:00	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
095	09/11/2012 01:15	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
096	09/11/2012 01:30	0000000004	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
097	09/11/2012 01:45	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
098	09/11/2012 02:00	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
099	09/11/2012 02:15	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0910	09/11/2012 02:30	0000000012	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0911	09/11/2012 02:45	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0912	09/11/2012 03:00	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
0913	09/11/2012 03:15	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0914	09/11/2012 03:30	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0915	09/11/2012 03:45	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0916	09/11/2012 04:00	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0917	09/11/2012 04:15	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0918	09/11/2012 04:30	0000000008	0000000000	0000000004	0000000000	0000000000	0000000000	00000000	
0919	09/11/2012 04:45	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0920	09/11/2012 05:00	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0921	09/11/2012 05:15	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0922	09/11/2012 05:30	0000000004	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
0923	09/11/2012 05:45	0000000008	0000000000	0000000000	0000000000	0000000000	0000000000	00000000	
